seed,kind,method,round,heldout,external,fail_tool,fail_arg,fail_order,fail_state,fail_termination,fail_recovery,fail_constraint,fail_verification
9002,tabular,capability,1,0.7733333333333333,0.7133333333333334,0.2153846153846154,0.3409090909090909,0.0851063829787234,0.21212121212121213,0.10344827586206896,0.24193548387096775,0.2727272727272727,0.2727272727272727
9002,tabular,capability,2,0.8333333333333334,0.83,0.14545454545454545,0.16981132075471697,0.21212121212121213,0.16363636363636364,0.23809523809523808,0.12162162162162163,0.1267605633802817,0.25
9002,tabular,capability,3,0.86,0.84,0.1111111111111111,0.08955223880597014,0.16666666666666666,0.16923076923076924,0.09615384615384616,0.11666666666666667,0.16666666666666666,0.0851063829787234
9002,tabular,family,0,0.30333333333333334,0.2633333333333333,0.6415094339622641,0.7547169811320755,0.66,0.8181818181818182,0.7358490566037735,0.6349206349206349,0.6610169491525424,0.6891891891891891
9002,tabular,family,1,0.6666666666666666,0.5966666666666667,0.38461538461538464,0.4318181818181818,0.19148936170212766,0.2878787878787879,0.5,0.3387096774193548,0.25757575757575757,0.25757575757575757
9002,tabular,family,2,0.8166666666666667,0.81,0.16363636363636364,0.20754716981132076,0.24242424242424243,0.16363636363636364,0.2857142857142857,0.12162162162162163,0.14084507042253522,0.25
9002,tabular,family,3,0.86,0.84,0.1111111111111111,0.08955223880597014,0.16666666666666666,0.16923076923076924,0.09615384615384616,0.11666666666666667,0.16666666666666666,0.0851063829787234
9002,tabular,failure,0,0.31666666666666665,0.2633333333333333,0.6415094339622641,0.7358490566037735,0.66,0.8363636363636363,0.7169811320754716,0.6190476190476191,0.6101694915254238,0.6756756756756757
9002,tabular,failure,1,0.69,0.6266666666666667,0.2923076923076923,0.38636363636363635,0.2978723404255319,0.24242424242424243,0.27586206896551724,0.3064516129032258,0.3333333333333333,0.30303030303030304
9002,tabular,failure,2,0.7933333333333333,0.8233333333333334,0.16363636363636364,0.1509433962264151,0.2727272727272727,0.16363636363636364,0.2857142857142857,0.16216216216216217,0.19718309859154928,0.3076923076923077
9002,tabular,failure,3,0.86,0.84,0.1111111111111111,0.08955223880597014,0.16666666666666666,0.16923076923076924,0.09615384615384616,0.11666666666666667,0.16666666666666666,0.0851063829787234
9002,tabular,random_gran,0,0.26666666666666666,0.22333333333333333,0.6981132075471698,0.7358490566037735,0.68,0.8181818181818182,0.6981132075471698,0.7619047619047619,0.7288135593220338,0.7162162162162162
9002,tabular,random_gran,1,0.7133333333333334,0.61,0.2923076923076923,0.38636363636363635,0.1276595744680851,0.2878787878787879,0.15517241379310345,0.45161290322580644,0.25757575757575757,0.24242424242424243
9002,tabular,random_gran,2,0.81,0.8133333333333334,0.14545454545454545,0.20754716981132076,0.21212121212121213,0.2,0.23809523809523808,0.16216216216216217,0.1267605633802817,0.25
9002,tabular,random_gran,3,0.86,0.84,0.1111111111111111,0.08955223880597014,0.16666666666666666,0.16923076923076924,0.09615384615384616,0.11666666666666667,0.16666666666666666,0.0851063829787234
9003,tabular,uniform,0,0.24333333333333335,0.22,0.6808510638297872,0.6851851851851852,0.7666666666666667,0.7777777777777778,0.796875,0.6226415094339622,0.8070175438596491,0.8070175438596491
9003,tabular,uniform,1,0.72,0.6733333333333333,0.38596491228070173,0.25,0.24242424242424243,0.2807017543859649,0.3018867924528302,0.24561403508771928,0.19718309859154928,0.2698412698412698
9003,tabular,uniform,2,0.83,0.8333333333333334,0.17307692307692307,0.1864406779661017,0.203125,0.19696969696969696,0.21153846153846154,0.15384615384615385,0.21818181818181817,0.13793103448275862
9003,tabular,uniform,3,0.8466666666666667,0.8566666666666667,0.16666666666666666,0.14285714285714285,0.07017543859649122,0.11764705882352941,0.16,0.12280701754385964,0.1896551724137931,0.17391304347826086
9003,tabular,difficulty,0,0.23666666666666666,0.23,0.7021276595744681,0.7037037037037037,0.7666666666666667,0.8253968253968254,0.796875,0.6037735849056604,0.8070175438596491,0.7719298245614035
9003,tabular,difficulty,1,0.79,0.7666666666666667,0.19298245614035087,0.22727272727272727,0.21212121212121213,0.2631578947368421,0.11320754716981132,0.17543859649122806,0.2535211267605634,0.19047619047619047
9003,tabular,difficulty,2,0.8333333333333334,0.8433333333333334,0.17307692307692307,0.1864406779661017,0.203125,0.19696969696969696,0.19230769230769232,0.15384615384615385,0.21818181818181817,0.1206896551724138
9003,tabular,difficulty,3,0.8466666666666667,0.8566666666666667,0.16666666666666666,0.14285714285714285,0.07017543859649122,0.11764705882352941,0.16,0.12280701754385964,0.1896551724137931,0.17391304347826086
9003,tabular,capability,0,0.31666666666666665,0.29333333333333333,0.6170212765957447,0.6296296296296297,0.6666666666666666,0.7142857142857143,0.703125,0.5283018867924528,0.7543859649122807,0.6842105263157895
9003,tabular,capability,1,0.8233333333333334,0.79,0.14035087719298245,0.1590909090909091,0.13636363636363635,0.17543859649122806,0.09433962264150944,0.19298245614035087,0.28169014084507044,0.19047619047619047
9003,tabular,capability,2,0.8333333333333334,0.8433333333333334,0.17307692307692307,0.1864406779661017,0.203125,0.19696969696969696,0.19230769230769232,0.15384615384615385,0.21818181818181817,0.1206896551724138
9003,tabular,capability,3,0.8466666666666667,0.8566666666666667,0.16666666666666666,0.14285714285714285,0.07017543859649122,0.11764705882352941,0.16,0.12280701754385964,0.1896551724137931,0.17391304347826086
9003,tabular,family,0,0.25333333333333335,0.24666666666666667,0.6808510638297872,0.7037037037037037,0.7666666666666667,0.746031746031746,0.78125,0.6037735849056604,0.7894736842105263,0.7719298245614035
9003,tabular,family,1,0.74,0.7233333333333334,0.42105263157894735,0.36363636363636365,0.21212121212121213,0.21052631578947367,0.1320754716981132,0.24561403508771928,0.28169014084507044,0.19047619047619047
9003,tabular,family,2,0.8333333333333334,0.8266666666666667,0.17307692307692307,0.1864406779661017,0.203125,0.19696969696969696,0.19230769230769232,0.15384615384615385,0.21818181818181817,0.1206896551724138
9003,tabular,family,3,0.8466666666666667,0.8566666666666667,0.16666666666666666,0.14285714285714285,0.07017543859649122,0.11764705882352941,0.16,0.12280701754385964,0.1896551724137931,0.17391304347826086
